0	-2.000000	3.125000
1	-3.156250	0.000000
2	-2.093750	-3.312500
3	4.031250	0.156250
4	-24.562500	-23.968750
5	11.031250	8.312500
6	-0.125000	-16.968750
7	-0.375000	-26.625000
8	-4.968750	25.250000
9	-7.687500	-28.906250
10	-0.375000	13.750000
11	-17.843750	30.656250
12	-71.156250	-99.531250
13	-5.437500	0.500000
14	0.906250	11.843750
15	1.812500	36.718750
16	-6.000000	20.125000
17	-22.750000	26.625000
18	30.718750	4.343750
19	6.281250	7.937500
20	-1.812500	19.312500
21	30.250000	11.968750
22	21.968750	-5.375000
23	30.593750	28.781250
24	9.218750	-5.312500
25	11.125000	-6.031250
26	-41.031250	28.093750
27	-10.500000	15.562500
28	3.125000	-2.781250
29	0.343750	0.343750
30	0.156250	-12.625000
31	-1.375000	4.468750
32	1.281250	-4.562500
33	0.250000	-3.906250
34	-22.343750	9.156250
35	0.406250	6.687500
36	0.125000	4.687500
37	8.593750	6.156250
38	-11.250000	5.906250
39	3.000000	0.875000
40	2.468750	6.500000
41	-0.937500	9.906250
42	-3.500000	5.500000
43	2.906250	-6.000000
44	4.281250	1.062500
45	14.375000	-11.375000
46	-9.312500	11.281250
47	-8.562500	-16.593750
48	1.687500	2.593750
49	-0.843750	3.468750
50	-0.093750	7.125000
51	-0.281250	0.843750
52	-0.812500	0.531250
53	0.125000	2.656250
54	-5.093750	4.375000
55	0.250000	1.375000
56	-8.093750	13.156250
57	2.218750	-9.406250
58	-1.250000	0.937500
59	-14.343750	13.031250
60	12.656250	-0.062500
61	-0.062500	-6.875000
62	4.718750	-3.843750
63	-8.156250	-0.718750
64	1.812500	0.406250
65	1.062500	-0.750000
66	-1.437500	-1.406250
67	-5.062500	-1.750000
68	3.468750	6.218750
69	0.656250	1.968750
70	2.281250	1.093750
71	2.468750	-3.906250
72	-2.531250	-0.031250
73	4.687500	1.375000
74	-2.656250	1.250000
75	-1.812500	-0.281250
76	1.031250	-4.468750
77	-1.375000	1.500000
78	-1.156250	3.750000
79	2.062500	3.718750
80	-1.781250	1.312500
81	-0.625000	-2.343750
82	0.343750	-0.281250
83	0.250000	-0.500000
84	1.468750	-0.625000
85	-3.437500	-0.093750
86	-2.718750	1.281250
87	0.062500	-1.062500
88	-1.968750	2.250000
89	1.562500	1.156250
90	-3.406250	0.687500
91	-0.062500	1.406250
92	0.312500	0.281250
93	0.281250	1.125000
94	0.937500	0.812500
95	0.875000	0.531250
96	-0.250000	-1.500000
97	-0.375000	2.000000
98	-0.187500	1.593750
99	-0.593750	0.843750
100	-0.875000	1.375000
101	-1.718750	3.250000
102	0.031250	-1.187500
103	0.562500	0.187500
104	-0.187500	0.281250
105	-0.062500	0.343750
106	0.468750	0.531250
107	0.250000	0.312500
108	-0.531250	0.625000
109	-0.062500	0.250000
110	0.312500	0.218750
111	-0.343750	1.125000
112	-0.156250	0.500000
113	0.031250	0.937500
114	0.000000	1.781250
115	-0.593750	0.500000
116	-0.187500	0.968750
117	-0.156250	0.593750
118	-0.093750	0.750000
119	0.281250	0.843750
120	-0.156250	0.468750
121	0.375000	1.156250
122	-0.156250	0.562500
123	0.000000	0.531250
124	-0.406250	0.593750
125	-0.343750	-0.187500
126	-0.312500	0.500000
127	-0.125000	0.593750
128	-0.218750	0.218750
