0	-8.937500	-0.375000
1	-12.937500	0.000000
2	-9.062500	0.218750
3	-8.875000	4.250000
4	-60.843750	9.625000
5	7.875000	14.968750
6	-20.687500	12.312500
7	-3.156250	18.343750
8	22.562500	-22.281250
9	-23.968750	-1.343750
10	13.500000	-3.531250
11	28.593750	-32.093750
12	-120.750000	70.125000
13	32.187500	-6.687500
14	-8.625000	-2.156250
15	11.000000	-5.437500
16	-5.187500	2.187500
17	-20.281250	43.500000
18	4.968750	-89.906250
19	1.312500	-35.531250
20	-5.718750	-51.343750
21	30.468750	21.156250
22	20.343750	5.187500
23	-46.093750	-18.812500
24	8.218750	6.031250
25	-1.031250	5.437500
26	49.281250	-24.562500
27	16.375000	-3.906250
28	6.156250	-6.218750
29	1.468750	-1.531250
30	-0.593750	-13.843750
31	3.125000	-2.562500
32	2.968750	-9.031250
33	1.375000	-6.125000
34	-29.000000	-22.500000
35	0.375000	0.562500
36	1.875000	-2.437500
37	16.031250	-3.812500
38	0.031250	0.843750
39	-10.656250	-7.906250
40	16.437500	3.406250
41	-4.968750	8.437500
42	-11.937500	5.406250
43	13.906250	-0.343750
44	1.406250	-7.531250
45	-1.750000	-10.562500
46	3.218750	3.687500
47	23.906250	-1.968750
48	2.156250	-1.687500
49	0.750000	0.406250
50	0.125000	-0.343750
51	16.593750	8.218750
52	3.187500	6.562500
53	2.718750	4.250000
54	-1.968750	6.218750
55	-6.562500	11.125000
56	-5.343750	23.312500
57	4.687500	-24.812500
58	4.000000	-1.312500
59	-1.687500	18.562500
60	2.968750	-4.593750
61	4.468750	-17.687500
62	0.937500	-11.218750
63	-5.843750	-7.000000
64	2.156250	-1.500000
65	3.312500	-2.843750
66	1.000000	-5.156250
67	7.875000	-12.968750
68	3.218750	2.843750
69	1.187500	0.656250
70	-0.531250	0.875000
71	2.375000	3.843750
72	4.656250	3.687500
73	-0.718750	3.125000
74	3.531250	-7.500000
75	0.875000	-3.000000
76	5.062500	3.250000
77	-0.031250	-3.562500
78	-1.625000	-1.312500
79	-4.406250	-5.406250
80	-0.531250	1.343750
81	3.187500	3.375000
82	1.218750	-0.437500
83	1.406250	-0.875000
84	1.125000	-1.437500
85	1.375000	0.875000
86	-1.500000	0.062500
87	0.593750	-2.000000
88	0.187500	-4.250000
89	0.000000	-1.593750
90	6.812500	2.031250
91	-4.250000	-2.406250
92	-2.250000	-2.593750
93	0.406250	-2.750000
94	-0.031250	0.906250
95	0.687500	-1.437500
96	0.343750	-1.343750
97	0.281250	-1.218750
98	0.156250	-0.937500
99	0.562500	-0.750000
100	0.031250	-1.250000
101	2.312500	1.625000
102	0.375000	-6.406250
103	0.406250	-2.187500
104	0.312500	-1.843750
105	0.156250	-1.531250
106	1.406250	-1.656250
107	0.125000	-0.625000
108	-1.125000	-1.843750
109	0.250000	-1.156250
110	0.968750	-2.031250
111	0.062500	-0.312500
112	0.500000	-1.187500
113	0.000000	-1.843750
114	1.062500	-0.375000
115	0.562500	0.500000
116	-0.437500	-0.593750
117	-0.031250	-0.875000
118	-0.312500	-0.937500
119	0.281250	-2.093750
120	0.562500	0.000000
121	-0.156250	-1.468750
122	1.187500	-0.750000
123	0.500000	-0.562500
124	-0.062500	-0.093750
125	2.125000	-1.343750
126	0.843750	-1.187500
127	0.718750	-1.031250
128	0.343750	-1.937500
129	-0.281250	-0.937500
130	0.500000	-0.718750
131	0.562500	-0.812500
132	0.062500	-0.843750
133	0.281250	-0.500000
134	0.500000	-0.468750
135	0.593750	-1.250000
136	-0.156250	-0.500000
137	0.375000	-0.437500
138	0.281250	-0.562500
139	0.343750	-0.656250
140	0.531250	-0.625000
141	0.468750	-1.000000
142	0.093750	-0.750000
143	0.281250	-0.687500
144	0.343750	-0.687500
145	0.593750	-0.687500
146	0.343750	-0.468750
147	0.593750	-0.687500
148	1.093750	-1.125000
149	-0.562500	-0.375000
150	-0.156250	-0.843750
151	0.218750	-0.468750
152	0.187500	-0.531250
153	0.187500	-0.531250
154	0.218750	-0.531250
155	0.218750	-0.531250
156	0.250000	-0.531250
157	0.156250	-0.468750
158	0.406250	-0.750000
159	0.593750	-0.343750
160	0.593750	-0.656250
161	0.468750	-1.156250
162	-0.125000	-0.625000
163	0.187500	-0.562500
164	0.187500	-0.531250
165	0.187500	-0.531250
166	0.218750	-0.531250
167	0.250000	-0.500000
168	0.250000	-0.500000
169	0.250000	-0.437500
170	0.531250	-0.687500
171	-0.031250	-0.875000
172	-0.468750	-0.781250
173	1.062500	0.062500
174	0.718750	-0.406250
175	0.625000	-0.656250
176	0.375000	-0.593750
177	0.312500	-0.468750
178	0.500000	-0.437500
179	0.531250	-0.500000
180	0.437500	-0.781250
181	0.250000	-0.625000
182	0.156250	-0.531250
183	0.125000	-0.375000
184	0.437500	-0.312500
185	0.437500	-0.218750
186	0.218750	-0.687500
187	0.437500	-0.562500
188	0.125000	-0.343750
189	0.406250	-0.468750
190	0.468750	-0.593750
191	0.406250	-0.718750
192	0.156250	-0.718750
193	0.125000	-0.406250
194	0.250000	-0.406250
195	0.250000	-0.437500
196	0.218750	-0.437500
197	0.250000	-0.437500
198	0.218750	-0.468750
199	0.281250	-0.375000
200	0.281250	-0.468750
201	0.281250	-0.437500
202	0.281250	-0.375000
203	0.250000	-0.343750
204	0.437500	-0.343750
205	0.312500	-0.531250
206	0.281250	-0.437500
207	0.281250	-0.406250
208	0.281250	-0.437500
209	0.312500	-0.437500
210	0.281250	-0.375000
211	0.343750	-0.437500
212	0.250000	-0.343750
213	0.250000	-0.375000
214	0.281250	-0.281250
215	0.437500	-0.468750
216	0.218750	-0.437500
217	0.250000	-0.468750
218	0.281250	-0.312500
219	0.281250	-0.406250
220	0.281250	-0.343750
221	0.343750	-0.375000
222	0.343750	-0.406250
223	0.281250	-0.312500
224	0.281250	-0.375000
225	0.281250	-0.375000
226	0.281250	-0.406250
227	0.281250	-0.406250
228	0.281250	-0.375000
229	0.312500	-0.375000
230	0.312500	-0.375000
231	0.312500	-0.343750
232	0.281250	-0.375000
233	0.343750	-0.312500
234	0.375000	-0.312500
235	0.468750	-0.468750
236	0.250000	-0.468750
237	0.375000	-0.406250
238	0.218750	-0.562500
239	0.187500	-0.375000
240	0.250000	-0.406250
241	0.343750	-0.281250
242	0.218750	-0.281250
243	0.218750	-0.375000
244	0.218750	-0.281250
245	0.281250	-0.437500
246	0.281250	-0.375000
247	0.281250	-0.406250
248	0.312500	-0.312500
249	0.281250	-0.343750
250	0.250000	-0.343750
251	0.250000	-0.312500
